state_name,county_fips,county_name,votes_gop_20,votes_dem_20,total_votes_20,per_gop_20,per_dem_20,per_point_diff_20,votes_dem_16,votes_gop_16,total_votes_16,per_dem_16,per_gop_16,state_abbr
Illinois,17187,Warren County,4676,3090,7924,0.5901060070671378,0.3899545683997981,0.2001514386673397,2983,4267,7700,0.387402597403,0.554155844156,IL
Illinois,17189,Washington County,6115,1641,7921,0.7719984850397678,0.20717081176619115,0.5648276732735766,1446,5566,7376,0.196041214751,0.754609544469,IL
Illinois,17191,Wayne County,7176,1187,8499,0.8443346276032474,0.13966348982233204,0.7046711377809154,1048,6963,8256,0.126937984496,0.843386627907,IL
Illinois,17193,White County,5791,1517,7431,0.7793029201991657,0.20414479881577177,0.575158121383394,1412,5639,7289,0.193716559199,0.77363149952,IL
Illinois,17195,Whiteside County,14527,12253,27375,0.5306666666666666,0.44759817351598175,0.08306849315068487,11005,12597,25210,0.436533121777,0.499682665609,IL
Illinois,17197,Will County,155116,183915,346266,0.4479677473387511,0.5311379113167334,-0.08317016397798227,146230,129726,291010,0.502491323322,0.445778495584,IL
Illinois,17199,Williamson County,22801,10206,33729,0.6760058110231552,0.3025882771502268,0.37341753387292836,8539,21503,31422,0.271752275476,0.684329450703,IL
Illinois,17201,Winnebago County,60861,64056,127710,0.4765562602771905,0.5015738783180643,-0.025017618040873824,52595,53922,113027,0.465331292523,0.477071850089,IL
Illinois,17203,Woodford County,14799,6160,21498,0.6883896176388501,0.2865382826309424,0.4018513350079077,5068,13180,19389,0.261385321574,0.679766878127,IL
Indiana,18001,Adams County,10686,3236,14209,0.7520585544373285,0.22774297980153424,0.5243155746357943,2802,9642,13039,0.214893780198,0.739473886034,IN
Indiana,18003,Allen County,92083,73189,169082,0.5446055759927136,0.432860978696727,0.11174459729598663,55222,83801,145787,0.378785488418,0.57481805648,IN
Indiana,18005,Bartholomew County,22410,12934,36235,0.6184628121981509,0.35694770249758523,0.2615151097005657,9841,20637,32389,0.303837722684,0.637160764457,IN
Indiana,18007,Benton County,3007,1009,4114,0.7309188138065144,0.2452600875060768,0.48565872630043755,860,2579,3654,0.235358511221,0.705801860974,IN
Indiana,18009,Blackford County,3841,1376,5350,0.7179439252336448,0.25719626168224297,0.46074766355140184,1243,3349,4822,0.257776856076,0.694525093322,IN
Indiana,18011,Boone County,22351,15244,38520,0.5802440290758047,0.395742471443406,0.18450155763239873,10181,19654,32061,0.317550918561,0.61301893266,IN
Indiana,18013,Brown County,5777,3036,8981,0.643246854470549,0.33804698808595923,0.30519986638458974,2518,5015,7908,0.318411734952,0.634167931209,IN
Indiana,18015,Carroll County,7086,2224,9495,0.7462875197472354,0.2342285413375461,0.5120589784096893,1891,6273,8609,0.219653850621,0.728656057614,IN
Indiana,18017,Cass County,10552,4304,15198,0.6943018818265562,0.2831951572575339,0.41110672456902225,3758,9697,14135,0.265864874425,0.686027591086,IN
Indiana,18019,Clark County,33668,23093,57869,0.5817968169486254,0.3990564896576751,0.1827403272909503,18791,30012,51104,0.367701158422,0.587273011897,IN
Indiana,18021,Clay County,9499,2552,12267,0.7743539577728866,0.20803782505910165,0.566316132713785,2306,8528,11259,0.204813926636,0.75743849365,IN
Indiana,18023,Clinton County,9334,3361,12949,0.720827863155456,0.25955672252683604,0.46127114062861996,2819,8530,11896,0.236970410222,0.717047747142,IN
Indiana,18025,Crawford County,3483,1355,4944,0.7044902912621359,0.2740695792880259,0.43042071197411,1323,3013,4591,0.288172511435,0.65628403398,IN
Indiana,18027,Daviess County,9576,2169,11954,0.8010707712899447,0.18144554124142545,0.6196252300485193,1800,8545,10736,0.167660208644,0.795920268256,IN
Indiana,18029,Dearborn County,19528,5446,25383,0.7693338060906906,0.21455304731513217,0.5547807587755584,4883,18110,23910,0.204224173986,0.757423672104,IN
Indiana,18031,Decatur County,9575,2439,12287,0.7792789126719297,0.19850248229836412,0.5807764303735656,2121,8488,11095,0.191167192429,0.765029292474,IN
Indiana,18033,DeKalb County,14237,4966,19628,0.7253413490931323,0.25300590992459754,0.47233543916853477,3941,12054,16816,0.234360133206,0.716817316841,IN
Indiana,18035,Delaware County,26827,20474,48191,0.5566807080160195,0.42485111327841296,0.13182959473760658,18100,24217,44699,0.404930759077,0.541779458153,IN
Indiana,18037,Dubois County,15033,6292,21770,0.6905374368396876,0.28902158934313277,0.40151584749655483,5389,13365,19917,0.270572877441,0.671034794397,IN
Indiana,18039,Elkhart County,46972,26108,74387,0.6314544207993332,0.35097530482476774,0.2804791159745655,20667,41810,65187,0.317041741452,0.641385552334,IN
Indiana,18041,Fayette County,7755,2237,10136,0.7650947119179163,0.22069850039463298,0.5443962115232833,2252,6839,9530,0.236306400839,0.717628541448,IN
Indiana,18043,Floyd County,23400,17511,41802,0.5597818286206402,0.4189034017511124,0.14087842686952778,13939,21427,37225,0.374452652787,0.575607790463,IN
Indiana,18045,Fountain County,6154,1629,7986,0.7705985474580516,0.20398196844477837,0.5666165790132732,1476,5661,7474,0.197484613326,0.757425742574,IN
Indiana,18047,Franklin County,9691,2137,12000,0.8075833333333333,0.17808333333333334,0.6295,1967,8665,10990,0.17898089172,0.788444040036,IN
Indiana,18049,Fulton County,6694,2280,9147,0.7318246419591122,0.24926205313217448,0.48256258882693776,1960,6010,8374,0.234057797946,0.717697635539,IN
Indiana,18051,Gibson County,11817,4023,16161,0.7312047521811769,0.24893261555596807,0.4822721366252088,3720,11079,15472,0.240434332989,0.716067735264,IN
Indiana,18053,Grant County,18543,8015,27159,0.6827570970948856,0.295113958540447,0.38764313855443866,7029,17009,25239,0.278497563295,0.673917350133,IN
Indiana,18055,Greene County,11103,3389,14784,0.7510146103896104,0.22923430735930736,0.521780303030303,2929,10275,13763,0.212816973044,0.74656688222,IN
Indiana,18057,Hamilton County,101587,88390,193999,0.5236470291083974,0.45562090526239823,0.06802612384599921,57214,87299,153630,0.37241424201,0.568241879841,IN
Indiana,18059,Hancock County,28996,12895,42911,0.6757241732889003,0.30050569783971476,0.3752184754491856,8901,25050,36027,0.247064701474,0.695311849446,IN
Indiana,18061,Harrison County,14565,5343,20236,0.7197568689464321,0.2640343941490413,0.4557224747973908,4776,12993,18528,0.257772020725,0.701262953368,IN
Indiana,18063,Hendricks County,53802,32604,88505,0.6078978588780295,0.36838596689452574,0.23951189198350376,22595,48326,75258,0.300233862181,0.642137712934,IN
Indiana,18065,Henry County,15043,5544,21030,0.7153114598193058,0.263623395149786,0.4516880646695198,5124,13895,20075,0.255242839352,0.692154420922,IN
Indiana,18067,Howard County,26449,13303,40630,0.6509721880383953,0.327418163918287,0.3235540241201083,11215,23675,36754,0.305136855852,0.644147575774,IN
Indiana,18069,Huntington County,13147,4255,17829,0.7373941331538505,0.23865612204834818,0.4987380111055023,3506,11649,15974,0.219481657694,0.729247527232,IN
Indiana,18071,Jackson County,14555,4302,19238,0.7565755276016218,0.22361991891048966,0.5329556086911322,3843,12857,17532,0.219199178645,0.733344741045,IN
Indiana,18073,Jasper County,11383,3798,15475,0.7355735056542811,0.2454281098546042,0.490145395799677,3329,9382,13331,0.249718700773,0.703773160303,IN
Indiana,18075,Jay County,6361,1926,8461,0.7518023874246543,0.22763266753338848,0.5241697198912658,1889,5697,7962,0.237251946747,0.715523737754,IN
Indiana,18077,Jefferson County,9663,4731,14697,0.6574811185956317,0.32190242906715655,0.3355786895284752,4325,8538,13461,0.321298566228,0.634276799643,IN
Indiana,18079,Jennings County,9490,2523,12251,0.774630642396539,0.20594237205126112,0.5686882703452779,2364,8222,11115,0.212685560054,0.739721097616,IN
Indiana,18081,Johnson County,51219,24736,77618,0.6598855935478883,0.31868896390012624,0.3411966296477621,17318,45456,66229,0.261486659922,0.686345860575,IN
Indiana,18083,Knox County,11655,4067,16011,0.7279370432827431,0.2540128661545188,0.4739241771282243,3772,11077,15483,0.243622037073,0.715429826261,IN
Indiana,18085,Kosciusko County,26499,8364,35787,0.7404644144521754,0.23371615391063794,0.5067482605415374,6311,23909,31907,0.197793587614,0.749334001943,IN
Indiana,18087,LaGrange County,8110,2355,10633,0.7627198344775699,0.22148029718799964,0.5412395372895702,2080,7025,9552,0.217755443886,0.735448073702,IN
Indiana,18089,Lake County,91760,124870,219956,0.41717434395970104,0.5677044499809053,-0.15053010602120426,116896,75565,200247,0.583759057564,0.377358961682,IN
Indiana,18091,LaPorte County,25997,22427,49392,0.5263402980239715,0.45406138645934563,0.0722789115646259,19795,22678,44994,0.439947548562,0.50402275859,IN
Indiana,18093,Lawrence County,15601,4961,21025,0.7420214030915576,0.23595719381688465,0.506064209274673,4210,14034,19076,0.220696162718,0.735688823653,IN
Indiana,18095,Madison County,31215,19524,51793,0.6026876218794045,0.3769621377406213,0.22572548413878318,18595,32376,53660,0.346533730898,0.603354453969,IN
Indiana,18097,Marion County,134175,247772,389619,0.34437488931494614,0.6359340791901832,-0.29155918987523705,212676,130228,361070,0.589015980281,0.360672445786,IN
Indiana,18099,Marshall County,13844,5712,19927,0.6947357856175039,0.28664625884478345,0.4080895267727205,4798,12286,18008,0.266437139049,0.682252332297,IN
Indiana,18101,Martin County,4029,1011,5144,0.7832426127527217,0.19653965785381025,0.5867029548989114,881,3695,4807,0.183274391512,0.768670688579,IN
Indiana,18103,Miami County,10925,3235,14473,0.7548538658191114,0.22351965729289022,0.5313342085262212,2766,9975,13440,0.205803571429,0.7421875,IN
Indiana,18105,Monroe County,22071,39861,63151,0.3494956532754826,0.6312014061535051,-0.28170575287802246,34183,20527,57623,0.593217985874,0.356229283446,IN
Indiana,18107,Montgomery County,12659,4213,17198,0.736073962088615,0.24497034538899873,0.4911036166996162,3362,11051,15101,0.222634262632,0.731805840673,IN
Indiana,18109,Morgan County,27512,7781,36159,0.7608617494952847,0.21518847313255343,0.5456732763627313,6037,23671,31180,0.193617703656,0.759172546504,IN
Indiana,18111,Newton County,4942,1509,6591,0.7498103474434835,0.22894856622667273,0.5208617812168108,1403,4074,5791,0.242272491798,0.703505439475,IN
Indiana,18113,Noble County,14195,4660,19190,0.7397081813444503,0.24283480979676916,0.4968733715476811,3904,12198,16890,0.231142687981,0.722202486679,IN
Indiana,18115,Ohio County,2392,750,3164,0.7560050568900126,0.2370417193426043,0.5189633375474083,686,2118,2917,0.235173123072,0.726088447035,IN
Indiana,18117,Orange County,6432,2224,8832,0.7282608695652174,0.25181159420289856,0.47644927536231885,2048,5800,8189,0.250091586274,0.708267187691,IN
Indiana,18119,Owen County,7286,2420,9904,0.7356623586429726,0.24434571890145396,0.4913166397415186,1946,6151,8520,0.228403755869,0.721948356808,IN
Indiana,18121,Parke County,5398,1503,7011,0.7699329624875196,0.21437740693196405,0.5555555555555556,1441,4863,6576,0.219130170316,0.73950729927,IN
Indiana,18123,Perry County,5345,3203,8722,0.6128181609722541,0.3672322861728961,0.24558587479935795,3062,4556,8025,0.381557632399,0.567725856698,IN
Indiana,18125,Pike County,4692,1415,6220,0.7543408360128617,0.227491961414791,0.5268488745980707,1297,4398,5977,0.216998494228,0.735820645809,IN
Indiana,18127,Porter County,45008,39746,86509,0.5202695673282549,0.45944352610711026,0.060826041221144656,33531,38719,76492,0.438359567014,0.506183653192,IN
Indiana,18129,Posey County,9206,3811,13236,0.695527349652463,0.2879268661226957,0.4076004835297673,3515,8393,12448,0.282374678663,0.674244858612,IN
Indiana,18131,Pulaski County,4246,1463,5806,0.7313124354116431,0.2519807096107475,0.47933172580089567,1327,3854,5437,0.244068420085,0.708846790509,IN
Indiana,18133,Putnam County,12278,3946,16597,0.7397722479966259,0.2377538109296861,0.5020184370669398,3356,10637,14680,0.228610354223,0.724591280654,IN
Indiana,18135,Randolph County,8312,2513,11070,0.7508581752484191,0.22700993676603431,0.5238482384823848,2446,7515,10456,0.233932670237,0.718726090283,IN
Indiana,18137,Ripley County,11261,2774,14271,0.7890827552378951,0.1943802116179665,0.5947025436199286,2471,9806,12790,0.19319781079,0.766692728694,IN
Indiana,18139,Rush County,6035,1754,7932,0.7608421583459405,0.2211296016137166,0.5397125567322238,1525,5292,7214,0.211394510674,0.733573606876,IN
Indiana,18141,St. Joseph County,53164,59896,115238,0.4613408771412208,0.5197591072389316,-0.0584182300977108,52247,52019,109452,0.477350802178,0.475267697255,IN
Indiana,18143,Scott County,7328,2698,10161,0.7211888593642358,0.2655250467473674,0.45566381261686845,2642,6074,9060,0.291611479029,0.670419426049,IN
Indiana,18145,Shelby County,14568,5023,19991,0.7287279275674053,0.25126306838077134,0.477464859186634,4247,12718,17935,0.236799553945,0.709116253136,IN
Indiana,18147,Spencer County,7357,3213,10769,0.6831646392422694,0.2983563933512861,0.38480824589098334,2861,6572,9959,0.28727783914,0.659905613013,IN
Indiana,18149,Starke County,7466,2650,10290,0.7255587949465501,0.2575315840621963,0.4680272108843538,2489,6367,9226,0.269781053544,0.690114892695,IN
Indiana,18151,Steuben County,11327,4513,16162,0.7008414800148497,0.2792352431629749,0.4216062368518748,3741,10127,14530,0.257467309016,0.696971782519,IN
Indiana,18153,Sullivan County,6691,2153,8994,0.7439404047142539,0.2393818100956193,0.5045585946186346,2113,6138,8559,0.246874634887,0.717139852787,IN
Indiana,18155,Switzerland County,3133,964,4154,0.7542128069330766,0.23206547905633124,0.5221473278767453,930,2558,3639,0.255564715581,0.702940368233,IN
Indiana,18157,Tippecanoe County,34581,35017,71448,0.48400235136042996,0.4901046915239055,-0.00610234016347555,27207,30711,61916,0.439417921054,0.496010724207,IN
Indiana,18159,Tipton County,6110,1834,8116,0.7528339083292263,0.2259733859043864,0.5268605224248398,1587,5589,7510,0.211318242344,0.744207723036,IN
Indiana,18161,Union County,2688,736,3483,0.7717484926787253,0.21131208728107953,0.5604364053976457,715,2445,3286,0.217589774802,0.744065733414,IN
Indiana,18163,Vanderburgh County,41844,34415,77662,0.538796322525817,0.44313821431330636,0.09565810821251064,28296,40422,71957,0.39323484859,0.561752157539,IN
Indiana,18165,Vermillion County,5184,2145,7481,0.692955487234327,0.2867263734794814,0.4062291137548456,2081,4511,6913,0.301027050485,0.652538695212,IN
Indiana,18167,Vigo County,24545,18123,43594,0.5630361976418773,0.4157223471119879,0.14731385052988938,15922,21924,39569,0.402385705982,0.554070105386,IN
Indiana,18169,Wabash County,10762,3494,14573,0.73848898648185,0.23975845742125848,0.49873052906059157,3018,9819,13415,0.224972046217,0.731941856131,IN
Indiana,18171,Warren County,3401,974,4472,0.7605098389982111,0.21779964221824688,0.5427101967799642,839,2896,3919,0.214085225823,0.738964021434,IN
Indiana,18173,Warrick County,21326,11923,33829,0.6304058647905643,0.3524490821484525,0.27795678264211177,9086,19133,29609,0.306866155561,0.646188658854,IN
Indiana,18175,Washington County,9114,2784,12139,0.7508031963094159,0.22934343850399538,0.5214597578054205,2636,8206,11333,0.232595076326,0.724080120004,IN
Indiana,18177,Wayne County,17567,9524,27679,0.6346688825463348,0.3440875754181871,0.2905813071281477,8322,16028,25575,0.325395894428,0.626705767351,IN
Indiana,18179,Wells County,10855,2928,14050,0.7725978647686833,0.20839857651245552,0.5641992882562278,2585,9999,13123,0.196982397318,0.761944677284,IN
Indiana,18181,White County,7957,3032,11166,0.7126097080422712,0.27153859931936236,0.44107110872290883,2563,6813,9902,0.258836598667,0.688042819632,IN
Indiana,18183,Whitley County,12862,4234,17556,0.7326270221007063,0.24117110959216223,0.49145591250854403,3379,11357,15535,0.217508850982,0.73105889926,IN
Iowa,19001,Adair County,2917,1198,4177,0.6983480967201341,0.28680871438831695,0.41153938233181714,1127,2456,3759,0.299813780261,0.653365256717,IA
Iowa,19003,Adams County,1530,590,2160,0.7083333333333334,0.27314814814814814,0.43518518518518523,565,1393,2082,0.271373679155,0.66906820365,IA
Iowa,19005,Allamakee County,4735,2576,7422,0.6379682026407977,0.3470762597682565,0.29089194287254116,2409,4072,6837,0.352347520842,0.595582857979,IA
Iowa,19007,Appanoose County,4512,1891,6516,0.6924493554327809,0.2902087170042971,0.40224063842848373,1813,4031,6096,0.297408136483,0.66125328084,IA
Iowa,19009,Audubon County,2295,1071,3420,0.6710526315789473,0.3131578947368421,0.35789473684210527,1079,2135,3379,0.319325244155,0.631843740752,IA
Iowa,19011,Benton County,9188,5160,14642,0.6275099030187133,0.3524108728315804,0.27509903018713294,4672,8226,13690,0.34127100073,0.600876552228,IA
Iowa,19013,Black Hawk County,29640,35647,66593,0.4450918264682474,0.5352965026354122,-0.09020467616716477,32006,27382,63221,0.506255832714,0.433115578684,IA
Iowa,19015,Boone County,8695,6303,15340,0.5668187744458931,0.4108865710560626,0.15593220338983055,5517,7458,13984,0.394522311213,0.533323798627,IA
Iowa,19017,Bremer County,8294,5958,14546,0.5701911178330813,0.40959714010724596,0.16059397772583534,5349,7199,13350,0.400674157303,0.53925093633,IA
Iowa,19019,Buchanan County,6420,4169,10774,0.5958789678856506,0.386950064971227,0.20892890291442362,3966,5504,10137,0.391240011838,0.542961428431,IA
Iowa,19021,Buena Vista County,5056,2961,8167,0.6190767723766377,0.3625566303416187,0.256520142035019,2851,4895,8179,0.348575620492,0.59848392224,IA
Iowa,19023,Butler County,5542,2424,8098,0.6843665102494443,0.2993331686836256,0.3850333415658187,2163,4918,7457,0.290063028027,0.659514550087,IA
Iowa,19025,Calhoun County,3689,1470,5258,0.701597565614302,0.2795739825028528,0.42202358311144916,1396,3466,5105,0.273457394711,0.678942213516,IA
Iowa,19027,Carroll County,7737,3454,11335,0.682576091751213,0.3047198941332157,0.3778561976179973,3305,6627,10435,0.31672256828,0.635074269286,IA
Iowa,19029,Cass County,4969,2201,7276,0.6829301814183617,0.3025013743815283,0.3804288070368334,1946,4755,7055,0.275832742736,0.673990077959,IA
Iowa,19031,Cedar County,6161,4337,10703,0.5756330000934318,0.4052134915444268,0.17041950854900495,3578,5275,9386,0.381206051566,0.562007244833,IA
Iowa,19033,Cerro Gordo County,12442,10941,23801,0.5227511449098777,0.45968656779126926,0.06306457711860847,9840,11583,22633,0.434763398577,0.511774842045,IA
Iowa,19035,Cherokee County,4495,1936,6518,0.6896287204664008,0.29702362687941086,0.3926050935869899,1676,4188,6186,0.270934367928,0.677012609117,IA
Iowa,19037,Chickasaw County,4308,2233,6631,0.6496757653445936,0.336751621173277,0.3129241441713166,2264,3739,6367,0.355583477305,0.587246741008,IA
Iowa,19039,Clarke County,3144,1466,4670,0.6732334047109207,0.3139186295503212,0.35931477516059956,1463,2706,4405,0.332122587968,0.614301929625,IA
Iowa,19041,Clay County,6137,2662,8969,0.684245735310514,0.29680008919611994,0.3874456461143941,2246,5870,8542,0.262936080543,0.687192694919,IA
Iowa,19043,Clayton County,6106,3340,9594,0.6364394413174901,0.34813425057327496,0.2883051907442151,3236,5309,9098,0.355682567597,0.583534842823,IA
Iowa,19045,Clinton County,13361,10812,24687,0.541216024628347,0.43796330052254223,0.10325272410580472,10079,11249,22748,0.44307191841,0.49450501143,IA
Iowa,19047,Crawford County,4854,2220,7154,0.6785015376013419,0.31031590718479174,0.36818563041655017,1985,4608,6862,0.289274264063,0.671524336928,IA
Iowa,19049,Dallas County,27987,26879,56022,0.4995715968726572,0.4797936524936632,0.019777944378993995,15662,19288,37617,0.416354307893,0.51274689635,IA
Iowa,19051,Davis County,3032,1013,4102,0.7391516333495856,0.24695270599707458,0.492198927352511,976,2721,3858,0.252980819077,0.705287713841,IA
Iowa,19053,Decatur County,2615,1120,3804,0.687434279705573,0.29442691903259727,0.39300736067297576,1201,2296,3703,0.324331623008,0.620037807183,IA
Iowa,19055,Delaware County,6666,3157,10003,0.6664000799760071,0.31560531840447864,0.3507947615715285,2956,5688,9165,0.32253136934,0.62062193126,IA
Iowa,19057,Des Moines County,10592,8893,19956,0.5307676889156143,0.44563038685107237,0.08513730206454195,8178,9479,18713,0.437022390851,0.506546251269,IA
Iowa,19059,Dickinson County,7438,3661,11244,0.6615083600142299,0.32559587335467804,0.3359124866595518,3051,6743,10247,0.297745681663,0.658046257441,IA
Iowa,19061,Dubuque County,27214,25657,53926,0.5046545265734526,0.47578162667358975,0.028872899899862803,22774,23384,49037,0.464424822073,0.476864408508,IA
Iowa,19063,Emmet County,3265,1520,4853,0.6727797238821348,0.3132083247475788,0.359571399134556,1356,3121,4707,0.288081580625,0.663055024432,IA
Iowa,19065,Fayette County,6145,3835,10186,0.6032790104064402,0.37649715295503633,0.22678185745140383,3666,5591,9813,0.373586059309,0.569754407419,IA
Iowa,19067,Floyd County,4732,3172,8032,0.5891434262948207,0.3949203187250996,0.19422310756972117,3177,4371,7985,0.39787100814,0.547401377583,IA
Iowa,19069,Franklin County,3422,1626,5130,0.6670565302144249,0.3169590643274854,0.3500974658869395,1490,3153,4915,0.303153611394,0.641505595117,IA
Iowa,19071,Fremont County,2711,1080,3857,0.7028778843660877,0.2800103707544724,0.4228675136116153,959,2401,3554,0.269836803602,0.675576814856,IA
Iowa,19073,Greene County,3223,1769,5057,0.6373343879770615,0.3498121415859205,0.28752224639114105,1688,2819,4762,0.354472910542,0.591978160437,IA
Iowa,19075,Grundy County,4929,2206,7276,0.6774326553051127,0.30318856514568443,0.3742440901594282,1847,4516,6766,0.272982559858,0.667454921667,IA
Iowa,19077,Guthrie County,4272,1985,6371,0.6705383770208758,0.3115680426934547,0.3589703343274211,1720,3603,5654,0.304209409268,0.637247966042,IA
Iowa,19079,Hamilton County,4956,2843,7943,0.6239456124889841,0.35792521717235304,0.266020395316631,2715,4450,7589,0.357754644881,0.586375016471,IA
Iowa,19081,Hancock County,4390,1683,6172,0.7112767336357745,0.27268308489954635,0.43859364873622814,1582,3972,5815,0.272055030095,0.683061049011,IA
Iowa,19083,Hardin County,5850,2976,8989,0.6507954166203137,0.33107130937812884,0.31972410724218486,2774,5231,8423,0.329336340971,0.621037635047,IA
Iowa,19085,Harrison County,5569,2440,8155,0.6828939301042305,0.299202942979767,0.3836909871244635,2123,4892,7378,0.287747357007,0.663052317701,IA
Iowa,19087,Henry County,6507,3275,9982,0.6518733720697255,0.32809056301342415,0.32378280905630136,2897,5764,9286,0.311975016153,0.620719362481,IA
Iowa,19089,Howard County,3127,1772,4958,0.6306978620411456,0.3574021782977007,0.27329568374344493,1674,2611,4507,0.371422232083,0.579321056135,IA
Iowa,19091,Humboldt County,3819,1442,5327,0.7169138351792754,0.2706964520367937,0.4462173831424817,1251,3564,5033,0.248559507252,0.708126365985,IA
Iowa,19093,Ida County,2880,917,3849,0.7482462977396727,0.23824369966224992,0.5100025980774228,792,2655,3590,0.22061281337,0.739554317549,IA
Iowa,19095,Iowa County,6009,3547,9742,0.6168137959351263,0.364093615274071,0.2527201806610553,3070,5193,8789,0.349300261691,0.590852201616,IA
Iowa,19097,Jackson County,6940,4029,11135,0.6232599910193085,0.3618320610687023,0.2614279299506062,3837,5821,10204,0.376029008232,0.570462563701,IA
Iowa,19099,Jasper County,12084,7737,20184,0.598692033293698,0.38332342449464923,0.2153686087990488,7108,10556,18776,0.378568385173,0.562207072859,IA
Iowa,19101,Jefferson County,4443,4319,8959,0.4959258845853332,0.4820850541355062,0.013840830449827035,3702,3738,8001,0.46269216348,0.46719160105,IA
Iowa,19103,Johnson County,22925,59177,83851,0.2734016290801541,0.7057399434711572,-0.4323383143910031,49942,20993,75637,0.6602853101,0.277549347542,IA
Iowa,19105,Jones County,6572,4213,10989,0.598052598052598,0.3833833833833834,0.21466921466921463,3779,5718,10011,0.377484766757,0.571171711118,IA
Iowa,19107,Keokuk County,3797,1414,5303,0.7160098057703187,0.26664152366584953,0.44936828210446916,1265,3385,4858,0.260395224372,0.696788801976,IA
Iowa,19109,Kossuth County,6275,2696,9090,0.6903190319031903,0.29658965896589656,0.39372937293729376,2529,5637,8505,0.297354497354,0.66278659612,IA
Iowa,19111,Lee County,9773,6541,16734,0.5840205569499223,0.39088084140074103,0.19313971554918125,6195,8762,15893,0.38979424904,0.55131189832,IA
Iowa,19113,Linn County,53364,70874,127458,0.4186790942898837,0.5560576817461438,-0.13737858745626008,58481,48183,114664,0.510020581874,0.420210353729,IA
Iowa,19115,Louisa County,3500,1726,5332,0.6564141035258815,0.3237059264816204,0.3327081770442611,1643,3060,4943,0.332389237305,0.619057252681,IA
Iowa,19117,Lucas County,3287,1284,4630,0.7099352051835853,0.27732181425485963,0.4326133909287257,1236,2873,4297,0.287642541308,0.668606004189,IA
Iowa,19119,Lyon County,5707,1067,6863,0.83156054203701,0.15547136820632376,0.6760891738306862,917,5188,6336,0.144728535354,0.818813131313,IA
Iowa,19121,Madison County,6507,3134,9824,0.6623574918566775,0.31901465798045603,0.34334283387622144,2666,5336,8523,0.312800657046,0.626070632406,IA
Iowa,19123,Mahaska County,8297,2894,11404,0.7275517362329007,0.25377060680462993,0.4737811294282708,2606,7404,10494,0.248332380408,0.705546026301,IA
Iowa,19125,Marion County,12663,6178,19232,0.6584338602329451,0.32123544093178036,0.3371984193011648,5469,10940,17554,0.311552922411,0.623219778968,IA
Iowa,19127,Marshall County,9571,8176,18136,0.5277348919276577,0.45081605646228495,0.0769188354653727,7623,9125,17700,0.430677966102,0.515536723164,IA
Iowa,19129,Mills County,5585,2508,8268,0.6754958877600387,0.3033381712626996,0.3721577164973391,2080,5050,7608,0.273396424816,0.663774973712,IA
Iowa,19131,Mitchell County,3677,2053,5822,0.6315699072483683,0.3526279628993473,0.278941944349021,1879,3180,5360,0.350559701493,0.59328358209,IA
Iowa,19133,Monona County,3248,1407,4728,0.6869712351945855,0.29758883248730966,0.3893824027072758,1244,3115,4525,0.274917127072,0.688397790055,IA
Iowa,19135,Monroe County,2975,1078,4088,0.7277397260273972,0.2636986301369863,0.4640410958904109,1053,2635,3844,0.273933402706,0.685483870968,IA
Iowa,19137,Montgomery County,3659,1583,5327,0.6868781678242913,0.2971653838933734,0.38971278393091796,1312,3431,4998,0.262505002001,0.686474589836,IA
Iowa,19139,Muscatine County,10823,9372,20671,0.5235837646944995,0.453388805573025,0.0701949591214745,8284,9549,19086,0.434035418631,0.500314366551,IA
Iowa,19141,O'Brien County,5861,1569,7551,0.776188584293471,0.2077870480731029,0.5684015362203682,1314,5735,7348,0.178824169842,0.780484485574,IA
Iowa,19143,Osceola County,2690,601,3328,0.8082932692307693,0.18058894230769232,0.627704326923077,552,2528,3197,0.172661870504,0.790741319987,IA
Iowa,19145,Page County,5319,2086,7528,0.7065621679064825,0.2770988310308183,0.42946333687566424,1801,4875,6968,0.25846727899,0.699626865672,IA
Iowa,19147,Palo Alto County,3370,1519,4958,0.6797095603065753,0.3063735377168213,0.37333602258975396,1395,3079,4674,0.298459563543,0.658750534874,IA
Iowa,19149,Plymouth County,10492,3494,14188,0.7394981674654638,0.24626444882999718,0.4932337186354666,2878,9659,13057,0.220418166501,0.739756452478,IA
Iowa,19151,Pocahontas County,2826,933,3823,0.7392100444676956,0.24404917603975934,0.4951608684279362,962,2692,3831,0.251109370921,0.702688593057,IA
Iowa,19153,Polk County,106800,146250,258755,0.41274564742710285,0.565206469440204,-0.15246082201310118,119671,93421,228420,0.52390771386,0.408987829437,IA
Iowa,19155,Pottawattamie County,26247,18575,45744,0.5737801678908709,0.40606418328086746,0.16771598461000348,15341,24441,42226,0.363306967271,0.578814000853,IA
Iowa,19157,Poweshiek County,5657,4306,10140,0.5578895463510848,0.42465483234714,0.13323471400394477,4272,4936,9693,0.440730424017,0.509233467451,IA
Iowa,19159,Ringgold County,1968,709,2714,0.7251289609432572,0.261238025055269,0.4638909358879882,753,1820,2684,0.280551415797,0.678092399404,IA
Iowa,19161,Sac County,4061,1389,5535,0.7336946702800361,0.25094850948509484,0.48274616079494126,1269,3692,5158,0.246025591314,0.715781310585,IA
Iowa,19163,Scott County,43683,46926,92599,0.47174375533213103,0.5067657318113586,-0.03502197647922761,40302,39083,84878,0.47482268668,0.460460896817,IA
